State,Year,Quarter,HPI
CO,2009,3,345.03
CO,2009,4,344.15
CO,2010,1,340.16
CO,2010,2,336.21
CO,2010,3,340.41
CO,2010,4,338.81
CO,2011,1,330.32
CO,2011,2,324.39
CO,2011,3,327.69
CO,2011,4,330.70
CO,2012,1,328.87
CO,2012,2,329.77
CO,2012,3,335.16
CO,2012,4,338.22
CO,2013,1,342.33
CO,2013,2,349.31
CO,2013,3,357.74
CO,2013,4,360.73
CO,2014,1,365.82
CO,2014,2,378.33
CO,2014,3,386.67
CO,2014,4,392.39
CO,2015,1,399.91
CO,2015,2,416.46
CO,2015,3,431.46
CO,2015,4,437.47
CO,2016,1,445.25
CO,2016,2,460.94
CO,2016,3,473.28
CO,2016,4,480.22
CO,2017,1,488.25
CO,2017,2,505.39
CO,2017,3,513.58
CO,2017,4,520.52
CO,2018,1,534.54
CO,2018,2,548.16
CO,2018,3,556.59
CO,2018,4,558.25
CO,2019,1,565.89
CO,2019,2,574.85
CO,2019,3,580.20
CO,2019,4,585.03
CO,2020,1,591.34
CO,2020,2,598.34
CO,2020,3,607.77
CO,2020,4,620.22
CO,2021,1,636.96
CO,2021,2,682.67
CO,2021,3,723.22
CO,2021,4,743.69
CO,2022,1,774.50
CO,2022,2,832.67
CO,2022,3,823.97
CO,2022,4,805.64
CO,2023,1,807.19
CO,2023,2,828.48
CO,2023,3,831.36
CO,2023,4,823.69
CO,2024,1,835.92
CO,2024,2,850.22
CO,2024,3,853.60
CO,2024,4,853.04
CO,2025,1,855.78
CO,2025,2,857.96
CT,1975,1,62.85
CT,1975,2,62.95
CT,1975,3,61.96
CT,1975,4,61.87
CT,1976,1,64.83
CT,1976,2,64.05
CT,1976,3,67.30
CT,1976,4,67.85
CT,1977,1,64.11
CT,1977,2,68.83
CT,1977,3,71.49
CT,1977,4,72.42
CT,1978,1,73.92
CT,1978,2,79.67
CT,1978,3,86.74
CT,1978,4,88.57
CT,1979,1,95.69
CT,1979,2,97.46
CT,1979,3,100.54
CT,1979,4,101.97
CT,1980,1,100.00
CT,1980,2,102.07
CT,1980,3,103.83
CT,1980,4,104.87
CT,1981,1,103.75
CT,1981,2,110.13
CT,1981,3,114.36
CT,1981,4,111.41
CT,1982,1,111.75
CT,1982,2,112.09
CT,1982,3,111.21
CT,1982,4,112.95
CT,1983,1,118.73
CT,1983,2,121.06
CT,1983,3,122.39
CT,1983,4,126.12
CT,1984,1,131.05
CT,1984,2,134.40
CT,1984,3,140.34
CT,1984,4,141.76
CT,1985,1,148.37
CT,1985,2,155.48
CT,1985,3,160.03
CT,1985,4,168.77
CT,1986,1,174.59
CT,1986,2,185.30
CT,1986,3,199.34
CT,1986,4,212.63
CT,1987,1,224.90
CT,1987,2,237.25
CT,1987,3,250.35
CT,1987,4,257.64
CT,1988,1,263.38
CT,1988,2,267.46
CT,1988,3,265.92
CT,1988,4,266.07
CT,1989,1,261.42
CT,1989,2,261.35
CT,1989,3,262.24
CT,1989,4,261.27
CT,1990,1,257.30
CT,1990,2,249.58
CT,1990,3,246.94
CT,1990,4,240.23
CT,1991,1,239.76
CT,1991,2,236.36
CT,1991,3,233.70
CT,1991,4,235.96
CT,1992,1,236.96
CT,1992,2,232.29
CT,1992,3,233.11
CT,1992,4,232.93
CT,1993,1,229.24
CT,1993,2,230.00
CT,1993,3,229.92
CT,1993,4,230.52
CT,1994,1,228.56
CT,1994,2,223.39
CT,1994,3,220.46
CT,1994,4,217.65
CT,1995,1,216.46
CT,1995,2,219.21
CT,1995,3,224.56
CT,1995,4,224.82
CT,1996,1,227.77
CT,1996,2,224.80
CT,1996,3,221.68
CT,1996,4,223.00
CT,1997,1,224.24
CT,1997,2,225.29
CT,1997,3,227.89
CT,1997,4,230.22
CT,1998,1,235.72
CT,1998,2,235.82
CT,1998,3,239.23
CT,1998,4,242.38
CT,1999,1,245.72
CT,1999,2,248.62
CT,1999,3,253.34
CT,1999,4,256.44
CT,2000,1,261.24
CT,2000,2,268.33
CT,2000,3,274.13
CT,2000,4,277.85
CT,2001,1,284.76
CT,2001,2,290.84
CT,2001,3,298.02
CT,2001,4,303.22
CT,2002,1,309.64
CT,2002,2,318.52
CT,2002,3,327.22
CT,2002,4,334.12
CT,2003,1,338.34
CT,2003,2,343.91
CT,2003,3,352.12
CT,2003,4,365.03
CT,2004,1,371.32
CT,2004,2,383.41
CT,2004,3,402.85
CT,2004,4,410.62
CT,2005,1,421.06
CT,2005,2,435.28
CT,2005,3,447.22
CT,2005,4,456.21
CT,2006,1,462.11
CT,2006,2,464.48
CT,2006,3,465.02
CT,2006,4,467.53
CT,2007,1,470.80
CT,2007,2,467.13
CT,2007,3,463.20
CT,2007,4,462.57
CT,2008,1,461.95
CT,2008,2,451.07
CT,2008,3,437.11
CT,2008,4,433.45
CT,2009,1,436.87
CT,2009,2,422.80
CT,2009,3,412.11
CT,2009,4,410.76
CT,2010,1,405.97
CT,2010,2,401.49
CT,2010,3,406.06
CT,2010,4,406.64
CT,2011,1,396.24
CT,2011,2,388.87
CT,2011,3,389.99
CT,2011,4,393.05
CT,2012,1,386.55
CT,2012,2,382.49
CT,2012,3,383.45
CT,2012,4,384.78
CT,2013,1,383.02
CT,2013,2,381.31
CT,2013,3,380.82
CT,2013,4,377.49
CT,2014,1,376.21
CT,2014,2,379.30
CT,2014,3,381.85
CT,2014,4,381.42
CT,2015,1,386.41
CT,2015,2,387.44
CT,2015,3,385.28
CT,2015,4,384.61
CT,2016,1,384.72
CT,2016,2,386.70
CT,2016,3,390.10
CT,2016,4,390.26
CT,2017,1,384.87
CT,2017,2,390.27
CT,2017,3,392.52
CT,2017,4,392.58
CT,2018,1,390.83
CT,2018,2,393.75
CT,2018,3,397.50
CT,2018,4,395.32
CT,2019,1,397.57
CT,2019,2,403.80
CT,2019,3,408.44
CT,2019,4,410.86
CT,2020,1,412.41
CT,2020,2,416.79
CT,2020,3,425.97
CT,2020,4,437.60
CT,2021,1,449.15
CT,2021,2,472.22
CT,2021,3,497.77
CT,2021,4,507.90
CT,2022,1,521.92
CT,2022,2,552.76
CT,2022,3,563.16
CT,2022,4,560.65
CT,2023,1,569.43
CT,2023,2,597.94
CT,2023,3,609.80
CT,2023,4,620.62
CT,2024,1,622.70
CT,2024,2,651.33
CT,2024,3,666.33
CT,2024,4,672.26
CT,2025,1,676.94
CT,2025,2,700.31
DC,1975,1,47.85
DC,1975,2,46.98
DC,1975,3,47.41
DC,1975,4,54.36
DC,1976,1,53.25
DC,1976,2,52.96
DC,1976,3,59.66
DC,1976,4,57.89
DC,1977,1,59.41
DC,1977,2,64.23
DC,1977,3,66.72
DC,1977,4,72.13
DC,1978,1,69.17
DC,1978,2,77.73
DC,1978,3,81.02
DC,1978,4,81.53
DC,1979,1,89.61
DC,1979,2,88.56
DC,1979,3,92.05
DC,1979,4,98.70
DC,1980,1,100.00
DC,1980,2,96.06
DC,1980,3,99.32
DC,1980,4,101.54
DC,1981,1,91.83
DC,1981,2,106.01
DC,1981,3,95.64
DC,1981,4,103.21
DC,1982,1,77.32
DC,1982,2,102.79
DC,1982,3,81.47
DC,1982,4,101.43
DC,1983,1,95.51
DC,1983,2,97.40
DC,1983,3,102.55
DC,1983,4,100.66
DC,1984,1,102.26
DC,1984,2,104.15
DC,1984,3,106.46
DC,1984,4,108.46
DC,1985,1,107.80
DC,1985,2,110.86
DC,1985,3,112.09
DC,1985,4,114.53
DC,1986,1,114.39
DC,1986,2,119.93
DC,1986,3,123.12
DC,1986,4,128.50
DC,1987,1,133.35
DC,1987,2,136.65
DC,1987,3,141.13
DC,1987,4,146.45
DC,1988,1,155.23
DC,1988,2,162.61
DC,1988,3,166.00
DC,1988,4,170.61
DC,1989,1,180.46
DC,1989,2,182.12
DC,1989,3,184.15
DC,1989,4,187.77
DC,1990,1,193.14
DC,1990,2,192.55
DC,1990,3,188.35
DC,1990,4,188.72
DC,1991,1,191.35
DC,1991,2,192.51
DC,1991,3,190.34
DC,1991,4,194.23
DC,1992,1,196.75
DC,1992,2,196.69
DC,1992,3,196.33
DC,1992,4,194.99
DC,1993,1,193.84
DC,1993,2,194.58
DC,1993,3,195.37
DC,1993,4,195.74
DC,1994,1,197.09
DC,1994,2,190.11
DC,1994,3,189.71
DC,1994,4,181.69
DC,1995,1,184.55
DC,1995,2,184.35
DC,1995,3,189.43
DC,1995,4,192.47
DC,1996,1,194.99
DC,1996,2,191.21
DC,1996,3,188.91
DC,1996,4,190.21
DC,1997,1,190.44
DC,1997,2,192.07
DC,1997,3,190.12
DC,1997,4,190.41
DC,1998,1,197.91
DC,1998,2,199.20
DC,1998,3,200.56
DC,1998,4,206.55
DC,1999,1,208.39
DC,1999,2,213.09
DC,1999,3,219.78
DC,1999,4,225.59
DC,2000,1,235.44
DC,2000,2,244.24
DC,2000,3,251.95
DC,2000,4,256.36
DC,2001,1,267.39
DC,2001,2,279.67
DC,2001,3,291.26
DC,2001,4,299.94
DC,2002,1,309.61
DC,2002,2,320.72
DC,2002,3,335.73
DC,2002,4,345.62
DC,2003,1,353.37
DC,2003,2,360.25
DC,2003,3,371.62
DC,2003,4,391.20
DC,2004,1,406.51
DC,2004,2,426.84
DC,2004,3,456.43
DC,2004,4,481.19
DC,2005,1,502.79
DC,2005,2,532.20
DC,2005,3,564.49
DC,2005,4,592.64
DC,2006,1,601.67
DC,2006,2,609.03
DC,2006,3,615.11
DC,2006,4,626.25
DC,2007,1,631.35
DC,2007,2,630.75
DC,2007,3,631.94
DC,2007,4,625.19
DC,2008,1,613.04
DC,2008,2,596.88
DC,2008,3,583.04
DC,2008,4,576.09
DC,2009,1,578.64
DC,2009,2,561.45
DC,2009,3,556.60
DC,2009,4,563.89
DC,2010,1,557.44
DC,2010,2,560.22
DC,2010,3,568.92
DC,2010,4,568.58
DC,2011,1,560.71
DC,2011,2,568.96
DC,2011,3,571.24
DC,2011,4,577.74
DC,2012,1,581.34
DC,2012,2,585.50
DC,2012,3,595.27
DC,2012,4,606.41
DC,2013,1,616.13
DC,2013,2,634.66
DC,2013,3,655.06
DC,2013,4,657.97
DC,2014,1,671.97
DC,2014,2,688.34
DC,2014,3,695.51
DC,2014,4,711.22
DC,2015,1,717.32
DC,2015,2,728.72
DC,2015,3,745.32
DC,2015,4,760.58
DC,2016,1,767.03
DC,2016,2,783.60
DC,2016,3,789.70
DC,2016,4,803.13
DC,2017,1,800.93
DC,2017,2,820.57
DC,2017,3,831.42
DC,2017,4,836.89
DC,2018,1,847.48
DC,2018,2,860.28
DC,2018,3,864.20
DC,2018,4,876.62
DC,2019,1,882.11
DC,2019,2,888.04
DC,2019,3,901.83
DC,2019,4,907.50
DC,2020,1,915.07
DC,2020,2,917.35
DC,2020,3,928.11
DC,2020,4,948.37
DC,2021,1,958.55
DC,2021,2,998.36
DC,2021,3,1022.11
DC,2021,4,1030.96
DC,2022,1,1056.45
DC,2022,2,1096.41
DC,2022,3,1085.62
DC,2022,4,1062.67
DC,2023,1,1042.94
DC,2023,2,1039.98
DC,2023,3,1045.15
DC,2023,4,1029.03
DC,2024,1,1045.59
DC,2024,2,1081.81
DC,2024,3,1062.48
DC,2024,4,1048.58
DC,2025,1,1063.35
DC,2025,2,1044.83
DE,1975,1,76.89
DE,1975,2,89.49
DE,1975,3,86.77
DE,1975,4,71.50
DE,1976,1,79.37
DE,1976,2,85.36
DE,1976,3,80.71
DE,1976,4,86.71
DE,1977,1,89.60
DE,1977,2,77.78
DE,1977,3,82.48
DE,1977,4,82.42
DE,1978,1,85.05
DE,1978,2,88.95
DE,1978,3,84.43
DE,1978,4,83.64
DE,1979,1,86.24
DE,1979,2,86.24
DE,1979,3,94.38
DE,1979,4,95.40
DE,1980,1,100.00
DE,1980,2,106.86
DE,1980,3,110.04
DE,1980,4,105.76
DE,1981,1,108.41
DE,1981,2,103.54
DE,1981,3,115.76
DE,1981,4,107.10
DE,1982,1,103.62
DE,1982,2,112.88
DE,1982,3,112.89
DE,1982,4,115.63
DE,1983,1,116.21
DE,1983,2,118.65
DE,1983,3,121.82
DE,1983,4,127.48
DE,1984,1,124.94
DE,1984,2,128.28
DE,1984,3,131.41
DE,1984,4,133.41
DE,1985,1,136.42
DE,1985,2,140.26
DE,1985,3,142.78
DE,1985,4,145.19
DE,1986,1,150.59
DE,1986,2,154.16
DE,1986,3,158.84
DE,1986,4,164.27
DE,1987,1,170.61
DE,1987,2,174.69
DE,1987,3,181.83
DE,1987,4,186.88
DE,1988,1,189.29
DE,1988,2,194.94
DE,1988,3,200.63
DE,1988,4,205.80
DE,1989,1,208.88
DE,1989,2,215.43
DE,1989,3,220.90
DE,1989,4,222.10
DE,1990,1,225.50
DE,1990,2,224.64
DE,1990,3,223.11
DE,1990,4,222.89
DE,1991,1,226.37
DE,1991,2,227.14
DE,1991,3,227.05
DE,1991,4,230.26
DE,1992,1,230.33
DE,1992,2,228.67
DE,1992,3,229.86
DE,1992,4,231.88
DE,1993,1,230.65
DE,1993,2,231.53
DE,1993,3,230.97
DE,1993,4,231.73
DE,1994,1,230.70
DE,1994,2,228.26
DE,1994,3,225.65
DE,1994,4,225.04
DE,1995,1,225.45
DE,1995,2,226.48
DE,1995,3,230.23
DE,1995,4,229.99
DE,1996,1,233.10
DE,1996,2,230.22
DE,1996,3,231.32
DE,1996,4,233.36
DE,1997,1,233.30
DE,1997,2,233.40
DE,1997,3,235.55
DE,1997,4,237.33
DE,1998,1,241.24
DE,1998,2,241.89
DE,1998,3,242.90
DE,1998,4,244.47
DE,1999,1,248.16
DE,1999,2,250.10
DE,1999,3,254.05
DE,1999,4,255.42
DE,2000,1,259.63
DE,2000,2,264.20
DE,2000,3,269.18
DE,2000,4,272.64
DE,2001,1,278.47
DE,2001,2,283.42
DE,2001,3,289.00
DE,2001,4,292.89
DE,2002,1,297.98
DE,2002,2,305.66
DE,2002,3,313.42
DE,2002,4,318.44
DE,2003,1,323.33
DE,2003,2,330.16
DE,2003,3,337.72
DE,2003,4,350.51
DE,2004,1,361.36
DE,2004,2,369.46
DE,2004,3,391.75
DE,2004,4,403.79
DE,2005,1,415.10
DE,2005,2,432.58
DE,2005,3,451.89
DE,2005,4,461.41
DE,2006,1,470.83
DE,2006,2,479.77
DE,2006,3,484.40
DE,2006,4,493.02
DE,2007,1,493.59
DE,2007,2,497.15
DE,2007,3,492.30
DE,2007,4,493.06
DE,2008,1,489.62
DE,2008,2,482.64
DE,2008,3,471.77
DE,2008,4,466.50
DE,2009,1,468.74
DE,2009,2,454.95
DE,2009,3,444.01
DE,2009,4,440.37
DE,2010,1,436.96
DE,2010,2,432.25
DE,2010,3,432.14
DE,2010,4,428.78
DE,2011,1,418.20
DE,2011,2,406.24
DE,2011,3,402.51
DE,2011,4,407.46
DE,2012,1,404.20
DE,2012,2,395.56
DE,2012,3,398.80
DE,2012,4,401.39
DE,2013,1,401.93
DE,2013,2,402.02
DE,2013,3,403.57
DE,2013,4,406.32
DE,2014,1,405.55
DE,2014,2,409.00
DE,2014,3,414.09
DE,2014,4,412.45
DE,2015,1,419.14
DE,2015,2,418.19
DE,2015,3,421.08
DE,2015,4,423.01
DE,2016,1,424.05
DE,2016,2,427.71
DE,2016,3,432.58
DE,2016,4,435.80
DE,2017,1,434.31
DE,2017,2,436.42
DE,2017,3,437.36
DE,2017,4,441.93
DE,2018,1,448.64
DE,2018,2,450.43
DE,2018,3,452.45
DE,2018,4,456.26
DE,2019,1,459.25
DE,2019,2,466.98
DE,2019,3,472.50
DE,2019,4,475.45
DE,2020,1,481.62
DE,2020,2,484.92
DE,2020,3,495.48
DE,2020,4,502.81
DE,2021,1,518.43
DE,2021,2,540.39
DE,2021,3,565.96
DE,2021,4,585.87
DE,2022,1,603.38
DE,2022,2,638.59
DE,2022,3,644.77
DE,2022,4,650.93
DE,2023,1,659.87
DE,2023,2,668.56
DE,2023,3,690.17
DE,2023,4,691.99
DE,2024,1,713.67
DE,2024,2,719.84
DE,2024,3,735.87
DE,2024,4,733.83
DE,2025,1,744.22
DE,2025,2,749.93
FL,1975,1,66.05
FL,1975,2,83.46
FL,1975,3,66.77
FL,1975,4,68.15
FL,1976,1,68.07
FL,1976,2,76.03
FL,1976,3,68.97
FL,1976,4,70.21
FL,1977,1,70.94
FL,1977,2,78.83
FL,1977,3,72.70
FL,1977,4,74.87
FL,1978,1,78.43
FL,1978,2,83.34
FL,1978,3,83.19
FL,1978,4,84.59
FL,1979,1,89.81
FL,1979,2,92.47
FL,1979,3,93.73
FL,1979,4,97.93
FL,1980,1,100.00
FL,1980,2,99.50
FL,1980,3,105.88
FL,1980,4,108.75
FL,1981,1,110.47
FL,1981,2,111.92
FL,1981,3,108.02
FL,1981,4,104.68
FL,1982,1,112.54
FL,1982,2,114.43
FL,1982,3,104.41
FL,1982,4,112.62
FL,1983,1,121.42
FL,1983,2,123.59
FL,1983,3,124.25
FL,1983,4,124.49
FL,1984,1,125.90
FL,1984,2,126.93
FL,1984,3,128.21
FL,1984,4,126.45
FL,1985,1,127.89
FL,1985,2,128.27
FL,1985,3,128.09
FL,1985,4,129.83
FL,1986,1,131.28
FL,1986,2,134.73
FL,1986,3,135.64
FL,1986,4,135.80
FL,1987,1,136.49
FL,1987,2,138.63
FL,1987,3,138.85
FL,1987,4,139.83
FL,1988,1,141.36
FL,1988,2,144.29
FL,1988,3,145.42
FL,1988,4,146.63
FL,1989,1,147.75
FL,1989,2,148.75
FL,1989,3,151.21
FL,1989,4,152.32
FL,1990,1,153.03
FL,1990,2,152.50
FL,1990,3,153.43
FL,1990,4,152.87
FL,1991,1,154.64
FL,1991,2,155.05
FL,1991,3,154.80
FL,1991,4,157.50
FL,1992,1,159.35
FL,1992,2,157.94
FL,1992,3,160.59
FL,1992,4,160.71
FL,1993,1,160.93
FL,1993,2,162.65
FL,1993,3,163.95
FL,1993,4,165.55
FL,1994,1,165.35
FL,1994,2,164.26
FL,1994,3,164.48
FL,1994,4,164.42
FL,1995,1,165.00
FL,1995,2,167.29
FL,1995,3,170.41
FL,1995,4,171.77
FL,1996,1,173.57
FL,1996,2,172.50
FL,1996,3,173.10
FL,1996,4,174.03
FL,1997,1,175.99
FL,1997,2,175.96
FL,1997,3,178.26
FL,1997,4,181.35
FL,1998,1,184.88
FL,1998,2,184.66
FL,1998,3,187.02
FL,1998,4,189.77
FL,1999,1,190.87
FL,1999,2,192.35
FL,1999,3,194.66
FL,1999,4,196.97
FL,2000,1,200.83
FL,2000,2,204.49
FL,2000,3,208.79
FL,2000,4,213.15
FL,2001,1,219.30
FL,2001,2,224.82
FL,2001,3,229.96
FL,2001,4,235.51
FL,2002,1,240.18
FL,2002,2,247.53
FL,2002,3,254.49
FL,2002,4,260.28
FL,2003,1,265.84
FL,2003,2,272.24
FL,2003,3,278.76
FL,2003,4,291.74
FL,2004,1,300.58
FL,2004,2,314.69
FL,2004,3,334.48
FL,2004,4,349.78
FL,2005,1,368.48
FL,2005,2,396.07
FL,2005,3,423.65
FL,2005,4,445.98
FL,2006,1,463.55
FL,2006,2,473.31
FL,2006,3,476.82
FL,2006,4,480.10
FL,2007,1,477.29
FL,2007,2,471.02
FL,2007,3,454.15
FL,2007,4,442.69
FL,2008,1,424.90
FL,2008,2,395.51
FL,2008,3,363.43
FL,2008,4,345.09
FL,2009,1,350.61
FL,2009,2,332.68
FL,2009,3,313.56
FL,2009,4,305.64
FL,2010,1,299.86
FL,2010,2,291.52
FL,2010,3,294.93
FL,2010,4,289.62
FL,2011,1,275.84
FL,2011,2,267.40
FL,2011,3,270.17
FL,2011,4,272.62
FL,2012,1,267.23
FL,2012,2,265.36
FL,2012,3,271.60
FL,2012,4,275.41
FL,2013,1,279.11
FL,2013,2,288.46
FL,2013,3,295.80
FL,2013,4,303.30
FL,2014,1,307.52
FL,2014,2,315.89
FL,2014,3,322.58
FL,2014,4,328.59
FL,2015,1,335.97
FL,2015,2,344.09
FL,2015,3,352.68
FL,2015,4,359.55
FL,2016,1,366.30
FL,2016,2,375.60
FL,2016,3,385.91
FL,2016,4,392.27
FL,2017,1,399.40
FL,2017,2,409.21
FL,2017,3,416.44
FL,2017,4,424.52
FL,2018,1,433.02
FL,2018,2,441.38
FL,2018,3,448.84
FL,2018,4,452.27
FL,2019,1,459.29
FL,2019,2,465.28
FL,2019,3,472.92
FL,2019,4,478.98
FL,2020,1,486.27
FL,2020,2,492.54
FL,2020,3,501.11
FL,2020,4,514.51
FL,2021,1,531.23
FL,2021,2,566.03
FL,2021,3,607.75
FL,2021,4,642.07
FL,2022,1,678.24
FL,2022,2,733.24
FL,2022,3,762.16
FL,2022,4,759.51
FL,2023,1,762.97
FL,2023,2,779.19
FL,2023,3,797.25
FL,2023,4,798.27
FL,2024,1,807.49
FL,2024,2,816.17
FL,2024,3,820.96
FL,2024,4,829.41
FL,2025,1,819.20
FL,2025,2,824.64
GA,1975,1,73.97
GA,1975,2,71.71
GA,1975,3,73.72
GA,1975,4,73.80
GA,1976,1,71.98
GA,1976,2,73.20
GA,1976,3,78.88
GA,1976,4,78.37
GA,1977,1,75.98
GA,1977,2,76.75
GA,1977,3,78.96
GA,1977,4,79.73
GA,1978,1,84.21
GA,1978,2,81.39
GA,1978,3,85.44
GA,1978,4,86.39
GA,1979,1,87.98
GA,1979,2,91.05
GA,1979,3,92.15
GA,1979,4,95.65
GA,1980,1,100.00
GA,1980,2,100.44
GA,1980,3,102.17
GA,1980,4,102.73
GA,1981,1,107.94
GA,1981,2,107.52
GA,1981,3,108.80
GA,1981,4,113.36
GA,1982,1,113.56
GA,1982,2,115.45
GA,1982,3,114.35
GA,1982,4,116.42
GA,1983,1,117.82
GA,1983,2,118.60
GA,1983,3,121.12
GA,1983,4,120.80
GA,1984,1,124.41
GA,1984,2,126.59
GA,1984,3,124.24
GA,1984,4,129.28
GA,1985,1,131.73
GA,1985,2,128.61
GA,1985,3,135.22
GA,1985,4,137.80
GA,1986,1,140.12
GA,1986,2,141.98
GA,1986,3,143.68
GA,1986,4,146.06
GA,1987,1,148.51
GA,1987,2,150.17
GA,1987,3,151.83
GA,1987,4,152.58
GA,1988,1,154.74
GA,1988,2,156.66
GA,1988,3,156.92
GA,1988,4,156.72
GA,1989,1,157.87
GA,1989,2,158.27
GA,1989,3,160.40
GA,1989,4,161.43
GA,1990,1,160.92
GA,1990,2,159.51
GA,1990,3,160.52
GA,1990,4,159.42
GA,1991,1,161.18
GA,1991,2,161.73
GA,1991,3,161.26
GA,1991,4,163.01
GA,1992,1,164.10
GA,1992,2,164.30
GA,1992,3,167.63
GA,1992,4,167.95
GA,1993,1,168.26
GA,1993,2,170.18
GA,1993,3,171.32
GA,1993,4,172.59
GA,1994,1,173.15
GA,1994,2,174.12
GA,1994,3,174.86
GA,1994,4,175.55
GA,1995,1,176.46
GA,1995,2,179.87
GA,1995,3,182.22
GA,1995,4,185.05
GA,1996,1,187.21
GA,1996,2,188.17
GA,1996,3,189.73
GA,1996,4,191.36
GA,1997,1,193.46
GA,1997,2,195.69
GA,1997,3,199.00
GA,1997,4,201.81
GA,1998,1,205.44
GA,1998,2,207.27
GA,1998,3,211.09
GA,1998,4,214.18
GA,1999,1,217.10
GA,1999,2,220.39
GA,1999,3,224.24
GA,1999,4,226.91
GA,2000,1,229.89
GA,2000,2,233.66
GA,2000,3,237.41
GA,2000,4,241.27
GA,2001,1,248.07
GA,2001,2,251.07
GA,2001,3,254.33
GA,2001,4,257.62
GA,2002,1,259.78
GA,2002,2,261.78
GA,2002,3,266.08
GA,2002,4,269.15
GA,2003,1,271.19
GA,2003,2,272.99
GA,2003,3,274.65
GA,2003,4,278.22
GA,2004,1,282.03
GA,2004,2,284.05
GA,2004,3,287.98
GA,2004,4,292.53
GA,2005,1,296.29
GA,2005,2,300.13
GA,2005,3,305.21
GA,2005,4,309.32
GA,2006,1,312.32
GA,2006,2,314.23
GA,2006,3,316.74
GA,2006,4,322.77
GA,2007,1,325.40
GA,2007,2,326.44
GA,2007,3,324.41
GA,2007,4,326.56
GA,2008,1,326.82
GA,2008,2,321.82
GA,2008,3,313.12
GA,2008,4,311.75
GA,2009,1,318.54
GA,2009,2,308.83
GA,2009,3,296.30
GA,2009,4,291.98
GA,2010,1,286.35
GA,2010,2,280.11
GA,2010,3,282.90
GA,2010,4,279.11
GA,2011,1,269.02
GA,2011,2,257.45
GA,2011,3,258.83
GA,2011,4,258.38
GA,2012,1,251.70
GA,2012,2,247.16
GA,2012,3,250.33
GA,2012,4,253.38
GA,2013,1,253.64
GA,2013,2,259.61
GA,2013,3,263.05
GA,2013,4,266.45
GA,2014,1,270.11
GA,2014,2,276.78
GA,2014,3,281.97
GA,2014,4,283.99
GA,2015,1,288.19
GA,2015,2,295.08
GA,2015,3,298.68
GA,2015,4,301.25
GA,2016,1,303.97
GA,2016,2,312.26
GA,2016,3,318.25
GA,2016,4,320.90
GA,2017,1,322.91
GA,2017,2,331.58
GA,2017,3,336.54
GA,2017,4,340.00
GA,2018,1,347.64
GA,2018,2,355.80
GA,2018,3,361.76
GA,2018,4,363.86
GA,2019,1,369.21
GA,2019,2,376.79
GA,2019,3,382.20
GA,2019,4,385.99
GA,2020,1,391.94
GA,2020,2,396.06
GA,2020,3,403.83
GA,2020,4,412.28
GA,2021,1,424.51
GA,2021,2,448.82
GA,2021,3,475.90
GA,2021,4,500.14
GA,2022,1,524.80
GA,2022,2,561.29
GA,2022,3,577.52
GA,2022,4,578.15
GA,2023,1,583.61
GA,2023,2,599.80
GA,2023,3,609.80
GA,2023,4,613.56
GA,2024,1,623.11
GA,2024,2,635.45
GA,2024,3,642.41
GA,2024,4,643.85
GA,2025,1,651.79
GA,2025,2,656.04
HI,1975,1,63.44
HI,1975,2,53.79
HI,1975,3,56.43
HI,1975,4,55.68
HI,1976,1,53.60
HI,1976,2,56.55
HI,1976,3,57.24
HI,1976,4,58.06
HI,1977,1,55.95
HI,1977,2,59.02
HI,1977,3,60.67
HI,1977,4,62.59
HI,1978,1,66.05
HI,1978,2,65.40
HI,1978,3,67.41
HI,1978,4,74.94
HI,1979,1,73.95
HI,1979,2,81.84
HI,1979,3,89.35
HI,1979,4,92.42
HI,1980,1,100.00
HI,1980,2,102.26
HI,1980,3,100.35
HI,1980,4,107.51
HI,1981,1,101.76
HI,1981,2,98.54
HI,1981,3,85.58
HI,1981,4,49.21
HI,1982,1,112.22
HI,1982,2,103.65
HI,1982,3,100.10
HI,1982,4,85.26
HI,1983,1,101.95
HI,1983,2,105.93
HI,1983,3,111.63
HI,1983,4,105.91
HI,1984,1,108.03
HI,1984,2,113.09
HI,1984,3,110.04
HI,1984,4,108.86
HI,1985,1,114.32
HI,1985,2,112.67
HI,1985,3,116.61
HI,1985,4,117.68
HI,1986,1,119.61
HI,1986,2,119.71
HI,1986,3,120.62
HI,1986,4,123.51
HI,1987,1,127.62
HI,1987,2,130.58
HI,1987,3,132.46
HI,1987,4,135.53
HI,1988,1,144.35
HI,1988,2,151.11
HI,1988,3,155.20
HI,1988,4,166.13
HI,1989,1,178.71
HI,1989,2,183.21
HI,1989,3,195.23
HI,1989,4,202.42
HI,1990,1,217.39
HI,1990,2,230.85
HI,1990,3,241.56
HI,1990,4,250.93
HI,1991,1,256.60
HI,1991,2,259.04
HI,1991,3,259.18
HI,1991,4,263.07
HI,1992,1,262.34
HI,1992,2,261.86
HI,1992,3,263.69
HI,1992,4,264.43
HI,1993,1,263.58
HI,1993,2,264.94
HI,1993,3,264.11
HI,1993,4,265.46
HI,1994,1,266.31
HI,1994,2,263.42
HI,1994,3,264.56
HI,1994,4,257.40
HI,1995,1,256.52
HI,1995,2,260.22
HI,1995,3,260.39
HI,1995,4,261.45
HI,1996,1,256.10
HI,1996,2,250.70
HI,1996,3,241.64
HI,1996,4,238.52
HI,1997,1,235.68
HI,1997,2,229.50
